[GIN] 2026/08/22 - 16:57:32 | 200 |     28.6364ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:32 | 200 |     31.2692ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:32 | 200 |     33.8241ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:32 | 200 |     42.7155ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:32 | 200 |     59.5753ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:32 | 200 |     59.2595ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:33 | 200 |            0s |       127.0.0.1 | GET      "/api/version"
[GIN] 2026/08/22 - 16:57:33 | 200 |      2.8478ms |       127.0.0.1 | GET      "/v1/models"
[GIN] 2026/08/22 - 16:57:33 | 200 |      2.3402ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2026/08/22 - 16:57:33 | 200 |       4.762ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2026/08/22 - 16:57:33 | 200 |      1.0032ms |       127.0.0.1 | GET      "/api/experimental/model-recommendations"
[GIN] 2026/08/22 - 16:57:33 | 200 |     14.4227ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:33 | 200 |     14.4227ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:33 | 200 |      14.214ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:33 | 200 |      14.214ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:33 | 200 |     14.0683ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:33 | 200 |     14.0683ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |            0s |       127.0.0.1 | GET      "/api/version"
[GIN] 2026/08/22 - 16:57:34 | 200 |      2.5613ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2026/08/22 - 16:57:34 | 200 |            0s |       127.0.0.1 | GET      "/api/experimental/model-recommendations"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.9326ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.9326ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.4262ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.9451ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.9451ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      5.9897ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |            0s |       127.0.0.1 | GET      "/api/version"
[GIN] 2026/08/22 - 16:57:34 | 200 |      2.4801ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2026/08/22 - 16:57:34 | 200 |            0s |       127.0.0.1 | GET      "/api/experimental/model-recommendations"
[GIN] 2026/08/22 - 16:57:34 | 200 |       4.438ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.4682ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      4.4682ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      5.0005ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |      5.0005ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:34 | 200 |       5.536ms |       127.0.0.1 | POST     "/api/show"
[GIN] 2026/08/22 - 16:57:54 | 200 |            0s |       127.0.0.1 | GET      "/api/ps"
[GIN] 2026/08/22 - 16:57:54 | 200 |      4.2195ms |       127.0.0.1 | GET      "/api/tags"
[GIN] 2026/08/22 - 16:57:56 | 200 |            0s |       127.0.0.1 | GET      "/api/ps"
